label,text
1,individu yg boleh buat aku keluar rumah
1,weh korang mak aku ada buat hand sock dengan inner snow cap moga allah murahkan rezeki siapa yang retweet ni https
1,anyone yang nak pergi meet amp greet kl gangster underworld cast boleh dm aku ada dua tiket aku nak bagi
1,patutnya aku dah dapat tahu dah paper susah daripada botol aku jatuh haih haih
1,lai kutip sampah kat kerayong bila lagi nk harumkan nama kolej kita
1,aku diam sbb nk tgk hg cari or tak tapi nah punah
1,macam member aku punya member la dia penternak ayam buat bisnes supply makanan ayam je etc padi dedak ada ru
1,tanya publik dong masa aku
1,admin tau kalo hoseok bisa nyetir tapi kenapa aku tetephock kalo hoseok bisa nyetir mpn btsarmy https
1,tetes tapi aku mencintaimu 30 oleh emha ainun nadjib caknun ean
1,wey comelnya mak aku
1,aku 30 cobaaaa
1,iyaa aku pake pagi malemm
1,rlt kating gua cogan maen twitter woy td dia duduk gasengaja liat hpnya buka twitter mantengin rlt anjay tapi w gatau n
1,apakah kalau aku bilang belum maem aku akan dijajanin mam
1,kue artis kae sik payu ta gurung tau nyobak blas aku
1,dek kamu mau nggak jadi pacarnya mas maaf mas aku gak mau kenapa dek soalnya kamu
1,aku
1,tak tahulah kalau yang tak lawa macam mana
1,otak darjah enam ke bila nak faham hint yang aku bagi niiiii
1,aku sih yes gak tau kalo mas anang
1,lanjutan h apa tak custom ke lexus ae ya biar pintue cepet nutupe berapa kira2 ya m custom speed pintu
1,dimana aja yang penting aku bisa nonton
1,siapa yang nyuruh kamu dlosoran di lantai nak
1,nctzh kamu ngajakin anak dreamis buat cuci mobil bareng bareng eh tapi pas kamu noleh ke arah jeno renjun jn by ak
1,nak minum fikir owner ahuruh isi air memang tak ah bontot nak angkat bawak botolnya ni la yg payahnyaekarang ni aku h
1,kalau area rumah banyak anjink berkeliaran please simpan arnab tu depan rumah atau terlindung dari anjink boleh sampai k
1,setelah sekian lama tak ambik tahu pasal si kembar tu tapi hari ni dia ada dalam mimpi aku apakah
1,aku jb nih biar nambah
1,haha ye weh but aku tak kisah lah asal kan plus takpa lah kawan kos kau kan ada
1,aku nk panggang dia please
1,c48 mutualan sama aku kuy rt aja ya dn aku ' '
1,aku belum baca smua translatenya uy
1,makcik aku pagi2 nk bg kucing dia makan tgok2 dlm sangkar ada binatang lain ada kucing yg dh kena makan pun
1,aku salah satu pendiri fandomnya
1,pastu bapak dia on volume radio kuat kuat aku takleh bayang la dia punya terkejut cemana
1,hi guys aku rasa macam nak cerita pasal hamba allah ni yg dilahirkan as a normal person tapi sejak 2 tahun lepas dia cac
1,birthday aku la belum lgi
1,ngadu lapar sambil buat muka seposen last last kena palau gitu je aku ingat wehh aku ingaaaaaasaassssttt
1,sister kat department biomed mengingatkan aku kat kak fetty gshshsjjsjs
1,sini aku cubitin dulu pipinyaaa
1,hai hai jakarta aku kembali ke kotamu expojakarta 18 22ept yang mau rasakan kembali ro ensasi dahsyat
1,pak hakim dan pak jaksa tulung lah itu pak serpis jads aku migren 68 menit nontonin too high
1,ini juga aku ke jakarta lagi mau kerja da mau meeting sama salah satu alumni asntm trs di tempat ngopi alhamdulill
1,nder halu aku masa masih diekolaaaahhhhh ok daddy i'm ready punish me
1,biasanya kalo pake clay mud mask emang gitu artinya kotoran diwajah kamu kesedot
1,3 gb bisa buat seminggu dua minggu kalo aku jadi menurutku itu boros banget
1,tapi kenapa harus aku
1,dvd idr 770 000 bluray idr 890 000 kihno idr 720 000 detail lainnya bisa cek di pinned aku nde
1,sudah dibilang biar aku semein aja kok
1,hm kenapa lah tak letak fw pagi pagi ahhhhh kalau tak sekarang ni aku dah free
1,perkongsian menarik dari lecturer media aku harini girls klau ditakdirkan you guys kna rogol jngan mandi dulu terus ke h
1,omg whaaaat lha gua itu emang apanya om wowo kok dinaikan pamornya sama doi anj
1,penting bgt ya tim bubur diaduk atau ga diaduk kalo aku sih yg penting dimakan percuma di aduk2 doang tapi ga dimakan
1,nak kecam org yg buat kerja sedangkan diri tu goyang kaki dlm bilik dia tweet kecam tapi tak reti private account
1,pah butang baju melayu aku mana pah
1,ryeowook ssi dia sangat pandai memasak dan aku sangat iri yoona
1,karena aku selalu menganalisa setiap tulisan atau perkataan seseorang sebelum memberikan jawaban jad
1,teringat pulak gaduh dgn sha dgn anis masa diploma tp at last bila sorang mtk maaf hah baru tahu yg lain pun rind
1,bosku yg baru ini tiap aku ijin pasti kan ngetik panjang lebar yg sopan eh selalu balesnya
1,aku pernah ajak kawan aku buat soalan past year tapi dia kata tak perlu buat semua tu sebab dalam hidup ni kau tak bol
1,ofismate baru kena exactly macam ni tadi dia macam kena pukau and bagi je tac number tu 2k hilang macam tu je sek
1,aah tak pernah masuk hotel selalu main dalam kereta jeo macam gelabah tetek la bila check inorry la kalau rasa ds b
1,nominee pertama tentu saja tanpa perlu banyak alasan atau bahkan 5w1h atepatukantekadjuang dengan retweet likes jika k
1,ohhh kantoi rupanya selama ni guna nama ayu dgn farah eh aku bgtau abah
1,ya diambil dong sayang jangan bilang kamu lagi ngomongin uang orang
1,aku tak penah tahu pun ada jenis jenis popcorn ni
1,bibik tanya apa yg membuatkan aku xmau accept offer tu and aku jawab nnty cuti susah nak balik kedah
1,kamu dimana
1,rabu petang sampai malaysia malam aku dah pergig besi hantar box sewa hantaran acu khamis pagi hantar kereta se
1,askmf keadaan iphone 4s aku sekarang
1,anak siapa nih
1,nisya pun sama weh sampai aku pun terikut
1,gabisa dm ini yg mnta tlg pesen grab td jam brp ya skrg aku di jkt masih siap2 dulu
1,yg aku butuh interaksi dari 95l 99l yuk yg line segitu kuy mutualan nanti ku follow tapi auto followback ok rt aja
1,c aku paling banyakkkkk
1,thread aku kmaren alergi kan ya bruntus2 gatel bat nah dah gtu akutu sigap pas pulang kerja langsung bersihin muka pke
1,bagus kau lari ja cam aku
1,30 rt aku confess dekat crush aku
1,sbb tu org simpan duit syiling anai2 tak makan besi
1,iyaa udah siaangg ohh makan tapi uang aku masih sedikit bantuin aku cari uang dulu yuk jfclosedday
1,kalau kau busy takpe la nanti dah free cari la aku aku ada je untuk kau
1,weh dari 2015 aku nak pergi tapi tak dapat lagi
1,me mueez matilah pokok bunga aku yang memang dahendu tu mueez oh mueez ingatkan pokok ni memang dah mati sebab macam
1,swing hai kami menjual dvd wannaone world tour aku tida akan kubeli tida akan aku tertipu muslihatmu bambankwing
1,selamat siang semuaembari maksi yuk ngomongin perawatan rambut pastinya buat kamu yang punya rambut panjang
1,sblum kahwin isteri pernah tnya knpa x pernah confessejak kenal 2017 xpernah aku luahkan perasaan tapi setiap 1 or
1,haihai boleh bgt tp sebenernya aku lebih pengen green ver kamu mau ketemu di ic ya kalo sampe
1,enak aja anak paud kan aku udah gede daddy
1,sumpah cerita aku dgn kaklang ni sama sebijik beza nyak kaklang kawan 3 tahun aku dah 5 tahun hohhhh shit dan s
1,aku gamau sotoy mau nasi uduk ajaaa
1,aku rasa lisa ni selain menyanyi dia kena try jadi model i mean catwalk model dia punya body proportion pon nice dah aku rasa
1,kamu mu oras kamu biziz
1,kamu ya
1,so dok fikir kat ktm sorang girl ni muka cam siapa seems mata dia familiar dengan orang aku kenal dok fikir fikir
1,kenapa ga mau kamu galakin dia ya
1,haii aku jual rorec naturalkincareheet mask cuma 10k aja kok dan innisfreeheet maskb cuma 15k hanya tingga
1,siapa dapat first impression mcm niumpah aku ingat kau dulu sombong gila orang pun cakap kau macam sombong aku pun taku
1,dengar cerita pasangan tadi kat cafe gf kenapa awak nak putus dengan saya awak kata nak stay bf aku homo
1,saat kukirimkanms ini aku kehabisan kata kata kehabisan baterai kehabisan pulsa tapi cintaku ini takkan pernah habis untukmu
1,beraninya bergurau macam ni
1,kamu yg siluman zonk
1,ke indo dr korea grgr ada acara br dtg di kondangan tp dia gapunya sim internasional jd yang nyetir kamu sembari km nyari
1,aku rasa mcm kenal la dance ni bkn ke laki yg kantoi joget dalam toilet time pasang lagu kpop tu dance dia gempak
1,ayat ustaz syed nasiruddin yg paling aku deep alang alang belajar agama biar tahu cintakan siapa stabbed
1,tetiba ingat buku buku dongeng yang didapat tiap beli susu dancow dulu kuiingin baca lagi dulu bahkan aku minta dibelikan 2
1,bingung mau upfoll dimanaini di aku murah dan trusted harga cek pinned ya t lelang acc followan rt upfoll rp
1,boleh hilangkan maruah yang tercalar tak
1,siapa orang yang kamu khawatirin terakhir kali autofollow mustfollow instantfollow followme openfollow teamautofollow teamfollowback
1,ada sesiapa kenal ke dia niebab kalau ada yang kenal aku nak jumpa dia bawak dia ronda ronda tengok kawasan puncak al
1,aku beli sepit baju 2 dozen dh guna sedozen 12klip baki di ampaian 3 sahaja yg lain buat party ke
1,ok nder 3 bulan waktu yg cukup buat jd lebih cantik aku jg malah ketemu doi 1 stgh taun lagi hehe ldr
1,boleh tak u be like this and pleaseeee
1,iya gak usah aneh2 di rumahku sendiri yg ada
1,favorit tanpa retweet aku blokir
1,dpd hari tu aku ngidam nasi lemak daun pisang hmm
1,oooh iya ada juga mahasiswa kedokteran nyumbang mayat 300jt biar laboratoriumnya lengkap aku mah apa atuh anak bio
1,aku anggap orang yang ws aku asyik typo ni dia memang tak beria pun ws dengan aku
1,lebih baik kamu nonton ini nder mungkin aja kamu suka '
1,cara medapatkan uang banyak dengan modal 50 kamu sudah bisa dapat ratusan juta han
1,bisa jadi apakah kamu sadar di ujung sana juga ada junhui
1,sudah sayangnya aku barusan aja
1,nak nak pulak kalau perkata tu macam penting aku anggap yang dia reply ws aku ni terpaksa je
1,marilah kita menyanyikan lagu manuk dadali mesat ngapung luhur jauh di awang awang peka dong kamu tuh aku terlanjur sayang
1,nak ikutkan terasa hati aku lagi terasa hati sebab dicari bila perlu menjadi pengantara kepada orang lain pitstop unt
1,nanti semua gambar kalau nak upload aku post kat vsco twitter je
1,benda aku x mntak jd mcm ni
1,ada juga nih anak baru masukd mama a mawar pengen jadi apa kalo besar mawar jadi penyanyi tante mama
1,maksimalkan hobi vlogging kamu dengan jaringan internet tanpa putus putus karena hemat kuota pakai unlimitedyoutube amp app
1,aku
1,bebe rexha ni contoh perempuan yg chubby tapi lawa body goals tak perlu bersusah paysh diet sbb bagi aku semua perempuan n
1,eh sorry ya gaes td aku keliatan
1,aku berhasil meraih 1298 poin hari ini yuk ikuti kuis trivia akudankorea yang diadakan 4 posisi ter
1,demiapa kamu 54
1,makanan apa yang bisa kamu buat masak anything
1,aku punya mantan gebetan nah semenjak aku milih untuk menjauh setelah itu dia sering bikin story foto bareng cewe
1,eh tiberrrrr
1,jadi inget dulu mau bikin sim ada tes matanya aku ngapalkeun heula dirumah
1,2nd giveaway aku mau adain giveaway dalam rangka aku menang beberapa giveaway aku bisa beli album aku dapet ke
1,but geng kul 2 report pun aku lmbt
1,aku setiap melihat seller jual murah beut
1,aku harus ikut kayanya buat ngasih obat
1,aku punya ikat perut minggu ni nak jimat last last jadi camni
1,aku baru tahu tentang ini dekat malaysia pun sebenarnya dah lama ada tapi kita tak mahu ambil tahu akhirnya merugika
1,aku mau giveaway pulsa 10k buat 2 orangyaratnya cuma retweet aja dan doain aku menang undian fansign ikon ya aamiin diumu
1,kamu nonton spotify juga dm yaa
1,halo kak kamu bisa terus berkoordinasi dengan perguruan tinggi penyelenggara ppg prajabatan tersebut ya
1,soalan aku kenapa kucing suka datang ngendeng dekat orang yang takut dengan dia bila dekat kedai makan
1,aku back up lelaki bukan sbb aku ni berpihak dekat lelaki tp aku tau tak semua lelaki trash mcmtu jugak perempuan
1,hi ayo barengan nder aku jg sampe jam 7an nginep di pop
1,sudah aku duga hwang geum itu adalah hwang eunbi
1,maksud aku yang ini min status nya gitu terus dr hari rabu sedangkan yg di tolak itu prosesnya cuma
1,rujak kangkung itu satu iket kangkung btw itu foto sblum makan kenyataanya aku rebus 1 iket lagi tempe abis 4 dan tahu
1,idm ada yg mau join ga barang official ga my klo yg rep 50 aku drop direp dan janji pda ikut ya
1,aku dm g bisa neng
1,time aku tgk munafiq 2 org sebelah aku lelaki mula cite je dh mencarut hshhshs oh shitt pstu terus tutup mu
1,btw stiap ada bts pasti aku lagi sekolah kak ' ngga bisa liat
1,sampe akhirnya hari ini liat udah ada lg toping nangka akhirnya buru2 order pas abangnya sampe sana nangkanya uda
1,dia pny bunyi kriuk krak tu perghhh
1,even parents aku taknak kesah pasal problem aku so who will
1,kamu punya berapa banyak topi gada huuu diriq g suka pake topi yeup
1,tak masalahnye bila masa aku buat benda ni
1,aku kagum dengan kedua calon namun bingung dengan orang2 dibelakang beliau2
1,kau ceramah aku nie pehal aduhhhh
1,idunnoo man hrni pn aku gerak kedah
1,liat replyan ini dan aku merasa tua
1,syudah cukup kamu buhunk 1 59 88 use offuda 59 88 18hp
1,syedadiq tu nak pulihkan kerajaan era baru tapi yang perempuan dok gedik gedik kata cair iman lah apa lah alahai aku
1,jangan terburu buru mengartikan segala yang baru kamu lihat dari permukaan segala yang tampak belum tentu sesuai leta
1,aku kalau makan dekat sini mesti tambah nasi haha sebab sup amp sambal dia mmg power nasi kerabu rm3 nasi ayam penyet rm7
1,apa nak jadi dengan kamu ni husna nisha
1,sini peluk jejen eon '
1,aku nanti paling juga nyusul
1,kok di tl aku ada jaesix sunbae
1,bila kau terlampau concern aduh berdekah aku dibuatnya
1,kalau ada sapa ternampak or terperasan moto aku mintak tolong roger aku hilang area pj new town pukul 6 7 ptg tadi
1,aku rasa cikgu ahmad sesuai jadi cikgu sejarah
1,jangan bagi adela main gambar laki aku
1,katanya kamu sudah punya profesi ya
1,orang yg bersyukur akan tersenyum ceria pagi ini orang yg tidak bersyukur akan mengeluh pagi ini kalau kamu yg mana
1,sering banget aku overthinking sama semua hal terus di sampingku agus lg nonton yutub entah stand up comedy ketoprak war
1,kau group yang ada aku mana nak reply group solja reply la mana nak main futsal saja saja main liga lagi seronok kan hm
1,ada orang yang pernah ngerasain yang lebih berasa kok mungkin aku baru minum sirup aja udah mabok tapi ada juga or
1,iyaaa verified kakkk aku kira td boongan acc fans bodoh emang pdhl udh ada verified
1,aku bukan taknak diet bila duduk rumah kesian tengok mak masak takda sapa makan aku jamah la sikit pastu tak habis aku ke
1,kaki dgn stretchmark aku ni dah lama tak penerajang muka org
1,kamu maunya diapain by
1,aku si balik ke dokter yang masang
1,bukan pandai jaga muka je eh penjagaan kaki pun penting ni aku share aku punya rutin gosok kaki aku guna scrubt ive
1,dimana bts mendapatkan inspirasi v tamang semua situasi di kehidupanku sehari hari jin memberku dan aku jk mem
1,heeeeh kamu ngapain main twitter ngapaeeeeeen
1,wehh
1,lepastu abg tu kate pinjam fon dik abg pergi print lepastu abg tu lari ke sana sini dengan laju dan beriyek tolon
1,kamu oppa ya
1,rumah kamu dimana emangnya
1,aku ki setengah setan setengah bidadari duk malaikat
1,aku pantengin kepo seganteng apasi kak ray
1,bisa mas tp ga banyak dulu aku ngakalinpotify
1,aku udah ikut po yang 27juta aamiin '
1,giveaway dalam rangka opening onshop di ig aku mau ga 1 oversized hoodie h amp m original bebas pilih warnaesuaito
1,abang satu satunya yang tersisa yg pure abang yg d panggil abang kesannya apa yaaaaa d
1,secara organisasi mungkin pki sudah tidak terlihat lagi tapi cara2 ala pki kok sangat terasa adanya di sepanjang rezim
1,tapi aku kan sabiru
1,follow aku dong bias nim
1,4 500
1,asal aku up story pegi gym je semua nganjing taknya dah kurus keee tak kurus kurus kurus lagi keee aku pegi gym sebab nak gemuk la bodo
1,oh iya maksud aku lima detik aku salah ngetik tapi aku liatnya sekitar lima detik lebih malah tapi gak
1,salam kereta tambah tinted sport rim baru kettew tapi takde duit nak check in hotel romen dalam kereta tengahari w
1,buka lampu pagi2 nk bsiap p kelas aku boleh sabar lg evento aku bsiap guna lampu toilet ja pagi2 sbb jg tgh tidoq l
1,apa perlu aku nyanyi when my bday passed and u didn't call
1,lawanya dia tak macam aku hm kau nak tahu tak apa dia hidup ni kalau asyik dibanding bandingkan kau takk
1,sebabnya taknak lost contact ngn mamat ni apa semua ni aku tak paham doh benda apa yg dia nak 1 kantoi gambar kt
1,sebab tuh tiap kali aku pegi thai aku tak pernah naik gajah
1,buat yang tanya kenapa aku tak tukar tukar phone tu
1,giveaway pulsa dalam rangka ultah w amp namjoon syarat tweet ini follow aku ayo bermutual untuk 5 pemenang masing masi
1,serius free ong aku di jember soalnya
1,ga selalu itu artinya we baca di tempat lain itu artinya aku bukan orang yg rajin ibadah tapi aku
1,oleng aja fir temenin aku
1,7 tipe teman yang akan menghilang perlahanaat kamu memasuki usia 25 an
1,boleh kak nanti aku jadi istri guanlin
1,aku berdiri di muka pintuambil mengetuk oleh pdt j minandar ibadah raya minggu 2eptember 2018
